MAINID,Address,AltName,CitesPerCost,Cost,CostText,Country,Exclusive,FullTextURL,ISSN,JournalEmail,JournalURL,Name,Phone,SubmissionEmail,SubmissionNote,SubmissionURL,Type,eISSN,eType
937,"<p>Professor Christina M. Lyon,<br />Joint Editor, Journal of Social Welfare &amp; Family Law<br />Faculty of Law,<br />University of Liverpool,<br />P.O. Box 147,<br />Liverpool L69 3BX<br />UK <br />OR <br />Dr James Goddard,<br />Joint Editor, Journal of Social Welfare &amp; Family Law<br />Department of Social Sciences and Humanities,<br />University of Bradford,<br />Richmond Road,<br />Bradford BD7 1 DP<br />United Kingdom.</p>",,-1.0,495.0,,United Kingdom,true,,0964-9069,,https://www.tandfonline.com/loi/rjsf20,Journal of Social Welfare & Family Law,01274-235797(Dr J Goddard-Joint Editor),"c.m.lyon@liverpool.ac.uk, J.A.Goddard@bradford.ac.uk","<p>Requires exclusive submission. Accepts e-mail or paper copy submissions. A refereed journal. The journal looks for articles written, so far as possible, in a non-technical style which address both legal issues and the social context to which these relate. In addition to contributions with a predominantly legal focus, however, the journal is also very interested in contributions from the field of social policy and socio-legal studies and the interface between these and disciplines such as criminology, penology and social work.</p>",http://www.tandf.co.uk/journals/authors/rjsfauth.asp,S,,E
938,<p>Conveyancer and Property Lawyer<br />Sweet and Maxwell<br />100 Avenue Road<br />London NW3 3PE<br />UK</p>,,-1.0,436.0,,United Kingdom,true,,0010-8200,,https://www.sweetandmaxwell.co.uk/Product/Conveyancing/Conveyancer-and-Property-Lawyer-The/Journal/30791231,Conveyancer and Property Lawyer,0191 227 3472; Fax: 0191 227 4557,mjd1001@cam.ac.uk,<p>Accepts electronic submissions via e-mail and hard copies via mail.</p>,,S,,E
940,"<p>Malgosia Fitzmaurice, Editor<br />International Community Law Review<br />Department of Law,<br />Queen Mary, University of London,<br />Mile End Road,<br />London E1 4NS<br />UK</p>",formed from merger of: International Law Forum (v1(1999) - v7(2005)) and Non-State Actors and International Law (v1(2001)-v5(2005)),-1.0,423.0,,Netherlands,false,,1871-9740,,https://brill.com/view/journals/iclr/iclr-overview.xml,International Community Law Review,,iclr.managing.editor@gmail.com,<p>Accepts e-mail submissions. International Community Law Review is a refereed journal.</p>,https://brill.com/fileasset/downloads_products/Author_Instructions/ICLR.pdf,S,1871-9732,E
941,<p>Professor C. Faralli<br />Ratio Juris<br />Istituto Giuridico A. Cicu<br />Universit. di Bologna<br />Via Zamboni 27/29<br />I-40126 Bologna<br />Italy</p>,,0.0,883.0,,United Kingdom,true,,0952-1917,rjuris.cirsfid@unibo.it,https://onlinelibrary.wiley.com/journal/14679337,Ratio Juris: An International Journal of Jurisprudence and Philosophy of Law,,,<p>Requires exclusive submission. Requires paper copy submission. A refereed journal.</p>,http://www.wiley.com/bw/submit.asp?ref=0952-1917,S,1467-9337,
942,"<p>UCLA Indigenous Peoples' Journal of Law, Culture &amp; Resistance<br />UCLA School of Law<br />45 Hilgard Avenue<br />Box 951476<br />Los Angeles, California 90095-1476</p>",,-1.0,30.0,,US,false,,,ipjlcr@lawnet.ucla.edu,https://law.ucla.edu/student-life/law-reviews-and-journals/indigenous-peoples-journal-of-law-culture-and-resistance/,"Indigenous Peoples' Journal of Law, Culture & Resistance",,ipjlcr@lawnet.ucla.edu,<p>E-mailed submissions should be in Microsoft Word format.</p>,http://www.law.ucla.edu/ipjlcr/#Contact,S,,E
943,"<p>Health Law Journal<br />Health Law Institute<br />Law Centre, University of Alberta<br />Edmonton AB<br />T6G 2H5<br />Canada</p>",,-1.0,45.0,,Canada,false,,1192-8336,hli@law.ualberta.ca,https://www.ualberta.ca/law/faculty-and-research/health-law-institute/journals/healthlawjournalarchive.html,Health Law Journal,,hli@law.ualberta.ca,<p>Accepts e-mail submissions. A refereed journal. One issue per annum.</p>,http://www.law.ualberta.ca/centres/hli/journals/authors,S,,E
944,"<p>Taxation of Exempts<br />Robert Murdich, Managing Editor<br />RIA<br />395 Hudson Street<br />New York, NY 10014</p>",Journal of Taxation of Exempt Organizations ( - v12(2001)),-1.0,310.0,,US,true,,1537-4238,Robert.Murdich@thomson.com,https://store.tax.thomsonreuters.com/accounting/c/Taxation-of-Exempts/p/100201175,Taxation of Exempts,,Robert.Murdich@thomson.com,<p>Requires exclusive submission. Accepts e-mail submissions. A refereed journal.</p>,,S,,U
945,"Law and Society Journal at UCSB<br>Law and Society Program, 2316 Girvetz Hall<br>University of California, Santa Barbara<br>Santa Barbara, CA 93106",Law and Society Review at UCSB (2001-2004),-1.0,0.0,,US,false,,1544-8746,editor@lawandsocietyjournal.org,,"Law and Society Journal at the University of California, Santa Barbara",(805) 893-7947,editor@lawandsocietyjournal.org,"Submissions must be from undergraduate students at the University of California, Santa Barbara. Publishes one issue per annum.",,S,1942-3152,
946,"<p>Oak Brook College Journal of Law and Government Policy<br />Oak Brook College of Law<br />P.O. Box 26870<br />Fresno, CA 93729</p>",,-1.0,0.0,,US,false,,1543-8708,,,Oak Brook College Journal of Law and Government Policy,,,"<p>ceased with volume 5, 2006</p>",,S,,
947,"<p>Laura Hammargren<br />Editor-in-Chief<br />University of St. Thomas Law Journal<br />225 MSL<br />1000 LaSalle Avenue<br />Minneapolis, MN 55403</p>",,0.25,75.0,,US,false,http://ir.stthomas.edu/ustlj/,1549-2028,lawjournal@stthomas.edu,https://law.stthomas.edu/student-life/get-involved/university-of-stthomas-law-journal/,University of St. Thomas Law Journal,(651) 962-4858; fax: (651) 962-4915,lawjournal@stthomas.edu,"<p>Accepts e-mail submissions. The Journal is currently a symposium-based journal, and publishes almost exclusively based on the work of our symposium presenters. However the journal plans to open the process up more over the next couple of years, and so appreciates submissions, especially ones related to the St. Thomas mission.</p>",http://ir.stthomas.edu/ustlj/submissions.html,G,,E
948,"<p>Roxanne Selby,<br />Commissioning Editor, Trusts &amp; Trustees<br />Law Department,<br />Oxford University Press, <br />Great Clarendon Street,<br />Oxford, OX2 6DP<br />United Kingdom</p>",,-1.0,910.0,,United Kingdom,false,,1363-1780,,https://academic.oup.com/tandt,Trusts & Trustees,+44 (0) 1865 353046,mtoler.editorial@gmail.com,<p>Electronic submissions (in Microsoft Word or other compatible word processing software) are preferred. A refereed journal. Published by Oxford University Press.</p>,https://academic.oup.com/tandt/pages/General_Instructions,S,,E
949,"<p>Editor, Tax Notes<br />Tax Analysts<br />400 S. Maple Ave., Suite 400<br />Falls Church VA 22046</p>",,0.01,2078.0,,US,false,,2688-6634,,https://www.taxnotes.com/tax-notes-federal,Tax Notes Federal,(703) 533-4684,,<p>Accepts e-mail submissions. A peer edited journal.</p>,https://www.taxnotes.com/acquisitions,S,,E
950,"<p>Professor Anthony C. Infanti<br />Pittsburgh Tax Review<br />University of Pittsburgh School of Law<br />3900 Forbes Avenue<br />Pittsburgh, PA 15260</p>",,-1.0,30.0,,US,false,,1932-1821,taxreview@mail.pitt.edu,https://taxreview.law.pitt.edu/ojs/index.php/taxreview,Pittsburgh Tax Review,,taxreview@mail.pitt.edu,<p>Accepts e-mail submissions. A peer edited journal.</p>,https://taxreview.law.pitt.edu/ojs/index.php/taxreview/about/submissions,S,,E
951,"<p>Journal of International Law<br />Santa Clara University<br />School of Law<br />500 El Camino Real<br />Santa Clara, CA 95053-0421</p>",,-1.0,0.0,,US,false,,2333-1151,,https://digitalcommons.law.scu.edu/scujil/,Santa Clara Journal of International Law,,,"<p>Accepts e-mail submissions (in .txt, .doc, or .htm format only).</p>",https://digitalcommons.law.scu.edu/scujil/aimsandscope.html,S,,E
952,"<p>The Editor,<br />Journal of South Pacific Law,<br />School of Law,<br />University of the South Pacific,<br />PMB 9072 Port Vila,<br />Vanuatu</p>",,-1.0,0.0,,Vanuatu,false,http://www.paclii.org/journals/fJSPL/,1684-5307,morsen.mosses@usp.ac.fj ,https://www.usp.ac.fj/index.php?id=13024,Journal of South Pacific Law,,morsen.mosses@usp.ac.fj ,"<p>Accepts e-mail submissions. A refereed journal. Publishes refereed articles, comments, conference reports, book reviews and case notes. The Journal of South Pacific Law considers submissions that deal with any aspect of law in the South Pacific islands region. Submissions that primarily deal with other countries will only be considered if the author makes it clear how the content of the article relates to the legal, social or political environment in the South Pacific islands region.</p>",https://www.usp.ac.fj/fileadmin/random_images/home_middle_banners/emalus/JSPL/JSPL_Submission_Guidelines_2017.pdf,S,,E
953,"<p>Editor<br />Hastings Race and Poverty Law Journal<br />Hastings College of the Law<br />200 McAllister Street<br />San Francisco, CA 94102-4978</p>",Hastings Race and Poverty Law Journal (2003-2023),-1.0,40.0,,US,false,,1546-4652,hrplj@uchastings.edu,https://repository.uclawsf.edu/hastings_race_poverty_law_journal/,UC Law Journal of Racial and Economic Justice,(415) 581-8953;  Fax: (415) 581-8934,hrplj@uchastings.edu,"<p>Prefers e-mail submissions. <br />The Hastings Race and Poverty Law Journal aims to promote and inspire discourse in the legal community regarding issues of race, poverty, social justice, and the law, and is committed to addressing disparities in the legal system. The journal aims to be an avenue toward a compelling dialogue on the subject of the growing marginalization of racial minorities and the economically disadvantaged, and hopes that the legal theories addressed in the Journal will prove useful in remedying the structural inequalities facing our communities.</p>",http://www.uchastings.edu/hrplj/index.html,S,,E
954,"<p>Asper Review of International Business and Trade Law<br />Faculty of Law 4th floor Robson Hall<br />University of Manitoba<br />Winnipeg, MB R3T 2N2<br />Canada</p>",,-1.0,56.0,,Canada,false,,1496-9572,,https://asperchair.bryan-schwartz.com/asper-review-of-international-business-and-trade-law/,Asper Review of International Business and Trade Law,204-474-9775,,<p>Accepts e-mail submissions. A peer edited journal. Article topics should address trade issues that are of global interest or in which Canada has a material involvement.</p>,https://asperchair.bryan-schwartz.com/submissions/,S,,E
955,"<p>Connecticut Public Interest Law Journal<br />Attn: Articles Editors<br />55 Elizabeth Street<br />Hartford, CT 06105</p>",,0.33,20.0,,US,false,,1932-2038,cpilj@law.uconn.edu,https://cpilj.law.uconn.edu/,Connecticut Public Interest Law Journal,(860) 570-5267,cpilj@law.uconn.edu,<p>Prefers electronic submissions via ExpressO.</p>,http://cpilj.com/submissions/,S,,E
956,"<p>Journal of Intellectual Property<br />Chicago-Kent College of Law<br />565 West Adams Street<br />Chicago, IL 60661-3691</p>",,-1.0,0.0,,US,false,,1559-9493,journal@kentlaw.iit.edu,https://studentorgs.kentlaw.iit.edu/ckjip/,Chicago-Kent Journal of Intellectual Property,,journal@kentlaw.edu,"<p>Accepts only e-mail submissions on a rolling basis. There are no deadlines to submit articles. Articles are preferred in Bluebook citation format, but ALWD citation format is also acceptable.</p>",https://studentorgs.kentlaw.iit.edu/ckjip/submissions/,S,,E
957,"<p>Executive Submissions Editor<br />Journal of International and Comparative Law<br />565 West Adams<br />Box 212<br />Chicago, IL 60661</p>",,-1.0,0.0,,US,false,,1535-1785,jicl@kentlaw.edu,https://studentorgs.kentlaw.iit.edu/jicl/,Chicago-Kent Journal of International and Comparative Law,,jicl@kentlaw.edu,<p>Accepts e-mail submissions only</p>,,S,,E
958,"<p>Articles Editors<br />Richmond Journal of Law and the Public Interest<br />T.C. Williams School of Law<br />28 Westhampton Way<br />Richmond, Virginia 23173</p>",,-1.0,0.0,,US,false,,,pilr@richmond.edu,https://scholarship.richmond.edu/jolpi/,Richmond Journal of Law and the Public Interest,(804) 287-6582/(804) 289-8968,pilr@richmond.edu,<p>Accepts e-mail submissions.</p>,https://scholarship.richmond.edu/jolpi/policies.html,S,,E
959,"Andrew Buck, Editor,<br>Legal History,<br>Division of Law,<br>Macquarie University,<br>NSW 2109<br>Australia",Australian Journal of Legal History (v.1(1995) - v.9(2005)),-1.0,50.0,,Australia,true,,1833-7155,,http://www.scholarly.info/book/204/,Legal History,,Andrew.Buck@law.mq.edu.au,Requires exclusive submission. Accepts e-mail submissions. A refereed journal.,,S,,E
960,"<p>Macquarie Journal of Business Law,<br />Division of Law,<br />Macquarie University,<br />NSW 2109<br />Australia</p>",,-1.0,0.0,,Australia,true,,1449-0269,peter.gillies@mq.edu.au,http://www.businessandeconomics.mq.edu.au/our_departments/accounting_and_corporate_governance/accounting_finance_research/current_publications/MqJBL,Macquarie Journal of Business Law,+02 9850 8460,peter.gillies@mq.edu.au,"<p>Requires exclusive submission. Accepts e-mail submissions. A refereed journal. Articles should be no more than 8,000 words in length.</p>",http://www.businessandeconomics.mq.edu.au/our_departments/accounting_and_corporate_governance/accounting_finance_research/current_publications/MqJBL/information_for_authors,S,,E
961,"<p>Oklahoma Journal of Law &amp; Technology<br />Attn: Submissions Editor<br />The University of Oklahoma College of Law<br />300 Timberdell Road<br />Norman, Oklahoma 73019</p>",,-1.0,0.0,,US,false,,,okjolt@ou.edu,https://digitalcommons.law.ou.edu/okjolt/,Oklahoma Journal of Law and Technology,,okjolt@ou.edu,<p>E-mail submissions are encouraged.</p>,http://www.okjolt.org/index.php?option=com_content&view=article&id=48&Itemid=54,S,,E
962,"<p>Manuscripts Editor<br />Wake Forest Journal of Business and Intellectual Property Law<br />Wake Forest University School of Law<br />P.O. Box 7206 Reynolda Station<br />Winston-Salem, North Carolina 27109</p>",Wake Forest Intellectual Property Law Journal ( -v.10 2010),-1.0,0.0,,US,false,,1936-8666,"bossaj18@wfu.edu, pomeek18@wfu.edu",http://ipjournal.law.wfu.edu/,Wake Forest Journal of Business and Intellectual Property Law,,wfujbipl@gmail.com,"<p>Accepts e-mail submissions. The journal was entirely online from 2001-2008, from Summer 2008 onwards the journal will publish in print.</p>",http://ipjournal.law.wfu.edu/submissions/,S,,E
964,"<p>SCRIPTed<br />AHRC Research Centre for Studies in Intellectual Property and Technology Law<br />School of Law<br />University of Edinburgh<br />Old College, South Bridge<br />Edinburgh, EH8 9YL<br />Scotland</p>",,-1.0,0.0,,United Kingdom,true,,1744-2567,editors.scripted@ed.ac.uk,https://script-ed.org/,"SCRIPTed: a Journal of Law, Technology & Society",+44 (0)131 6509699; Fax: +44 (0)131 6506317,editors.scripted@ed.ac.uk,<p>Requires exclusive submission. Accepts e-mail submissions. A refereed journal.</p>,https://script-ed.org/submission-guidelines/,S,,E
965,"<p>Cork Online Law Review<br />c/o Law Society,<br />6 Carrigside, College Rd,<br />Cork<br />Ireland</p>",,-1.0,0.0,,Ireland,false,,,editor@corkonlinelawreview.com,https://www.corkonlinelawreview.com/,Cork Online Law Review,00353879444846,editor@corkonlinelawreview.com,"<p>Accepts e-mail submissions. Submissions welcomed on any legal topic between 1,500 and 5,000 words in length.</p>",https://www.corkonlinelawreview.com/submissions,S,,E
966,,,-1.0,0.0,,Germany,false,,1439-6262,simo.bonetti@tiscali.it,http://www.ijclp.net/,International Journal of Communications Law and Policy,,simo.bonetti@tiscali.it,"<p>Accepts e-mail submissions. A refereed journal. Edited by legal scholars from the Universities of Yale, Milan, Singapore, M&uuml;nster and the European University Institute, Florence, the IJCLP is an electronic journal devoted to the changing law, policy and technology of media regulation around the world.</p>",http://ijclp.net/ojs/index.php/ijclp/about/submissions,S,,E
967,"<p>Production Manager<br />The Journal of Information, Law and Technology,<br />c/o CTI Law Technology Centre,<br />University of Warwick,<br />Coventry, CV4 7AL<br />UK</p>","became <a href=""http://lawlib.wlu.edu/CLJC/index.aspx?mainid=1714"">European Journal of Law and Technology (2010-)</a>",-1.0,0.0,,United Kingdom,false,,1361-4169,jilt@warwick.ac.uk,https://warwick.ac.uk/fac/soc/law/elj/jilt/about/,"Journal of Information, Law and Technology",,jilt@warwick.ac.uk,<p>Accepts e-mail submissions. A refereed journal.</p>,https://warwick.ac.uk/fac/soc/law/elj/jilt/submissions/,S,,E
